id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
3721,T I L L O T, T-i-l-l–o-t,5.0,0.14516072534024715,0.02903214506804943
3722,Sorter liste, Sorter liste,4.0,0.14516072534024715,0.03629018133506179
3723,"Hvordan noen kan mene at en slik formålsparagraf kan forenes med toleranse og respekt for annerledes troende, er meg et stort mysterium."," Hvordan noen kan mene at en slik formålsparagraf kan forenes med toleranse og respekt for annerledes troende, er meg et stort mysterium.",10.75,0.14516072534024715,0.013503323287464852
3724,"De har et annet språk, en annen verden som de forholder seg til.", De har et annet språk enn andre verden som de forholder seg til.,5.25,0.14516072534024715,0.027649661969570888
3725,"Han hevder at økningen er som ventet, men kan ikke gi noe anslag på utviklingen fremover."," Han hevder at økningen er som ventet, men kan ikke gi noe anslag på utviklingen fremover.",7.0,0.14516072534024715,0.020737246477178166
3726,Vi kommer til å savne ham meget.," Vi kommer til å savne ham, Megeth.",4.0,0.14516072534024715,0.03629018133506179
3727,Det skal også utvikles regionale utviklingsprogrammer der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre.," Det skal også utvikles regionale utviklingsprogrammer, der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre.",12.5,0.14516072534024715,0.011612858027219772
3728,Mitt eneste mål er å skrive godt., Mitt eneste mål er å skrive godt.,5.0,0.12298521993216127,0.024597043986432254
3729,Venstrejuster tekst, Venstre juster tekst.,3.5,0.12298521993216127,0.03513863426633179
3730,Unni Vatland, Unni Vatland,3.5,0.12298521993216127,0.03513863426633179
3731,Vi vil nok overraske dem som tror at vi ikke gjør annet enn å gjenta oss selv., Vi vil nok overraske dem som trur at vi ikkje gjer anna enn å gjenta oss sjølv.,8.0,0.12298521993216127,0.015373152491520159
3732,konsern konsern konsern," Konsern, konsern, konsern.",4.0,0.12298521993216127,0.030746304983040318
3733,Byrådet skal vite hvilket engasjement denne miljøsaken har fått i vår bydel., Byrådet skal vite hvilket engasjement denne miljøsøken har fått i vår bydel.,6.25,0.12298521993216127,0.019677635189145802
3734,De under fire år reiser gratis., De under fire år er gratis.,5.75,0.12298521993216127,0.02138873390124544
3735,femtien tusen åtte hundre og førtito, 51842,5.0,0.12298521993216127,0.024597043986432254
3736,rull ned, Rølne,3.5,0.12298521993216127,0.03513863426633179
3737,Han har hele sitt liv levd nede i en kjeller uten kontakt med omverdenen.\Punktum, Han har hele livet sitt levet nede i en kjeller uten kontakt med omverdenen.,8.5,0.12298521993216127,0.014468849403783679
3738,pedagogisk pedagogisk pedagogisk," Pedagogisk, pedagogisk.",5.0,0.12298521993216127,0.024597043986432254
3739,Gå til niende ord i første avsnitt, Gå til 9. ord i første avsnitt.,4.2509375,0.12298521993216127,0.028931316899427777
3740,Bjørnhild Løvold, Bjørn Hill Løvold,3.0,0.12298521993216127,0.04099507331072042
3741,Libak ønsker å invitere pasienter med innvandrerbakgrunn til å si sin mening om sykehuset.\Punktum, Libak ønsker å invitere pasienter med innvandrerbakgrunn til å si sin mening om sykehuset.,8.7509375,0.12298521993216127,0.014053947926397747
3742,"Den listen domineres fullstendig av sportssendinger,\Komma foreløpig hovedsakelig fotballkamper.\Punktum"," Denne lysten domineres fullstendig av sportssendinger, kommer for å la bli hovedsakelig fotballkamper.",7.5,0.12298521993216127,0.01639802932428817
3743,Det ser ut til å være de unge som har mest pågangsmot.\Punktum, Det ser ut til å være de unge som har mest pågangsmot.,6.0,0.12298521993216127,0.02049753665536021
3744,rastløs rastløs rastløs," Rastløs, rastlås, Rast løs.",5.0,0.1265588581445627,0.025311771628912537
3745,I dag er er oppbevaringen og registreringen tilfeldig., I dag er oppbevaringen og registreringen tilfeldig.,5.25,0.1265588581445627,0.024106449170392893
3746,E K S P A N S J O N, Hva er det du ønsker?,6.75,0.1265588581445627,0.01874946046586114
3747,fire   fem   tre   en   trettito   sju hundre og atten, 45313278,6.0,0.1265588581445627,0.02109314302409378
3748,tjue tusen seks hundre og førtisju, 20 647.,5.0,0.1265588581445627,0.025311771628912537
3749,I går kveld avviste nemlig flertallet i byutviklingskomitéen utbyggingsplanene for området., I går kjøll avviste nemlig flertallet i byutviklingskomiteen utbyggingsplanene for området.,6.75,0.1265588581445627,0.01874946046586114
3750,A R A B E R E, A-R-A-B-E-R,5.25,0.1265588581445627,0.024106449170392893
3751,Vi var fryktelig engstelige.\Punktum, Vi var fryktelig øngstlige.,4.75,0.1265588581445627,0.026643970135697408
3752,To av hennes mål er et godt arbeidsmiljø innad og en mer servicepreget institusjon utad., To av hennes mål er et godt arbeidsmiljø innad og en mer servicepreget instruksjon utad.,9.75,0.1265588581445627,0.012980395707134634
3753,"En fem år gammel jente slapp uskadd fra ulykken,\Komma men ble for sikkerhets skyld sendt til legesjekk.\Punktum"," En femårig amaljente unnsla fra ulykken, men ble forsikret skyldssendt til legesjekk.",8.25,0.1265588581445627,0.015340467653886386
3754,nitten tusen åtte hundre og førtifem, 19 845.,3.75,0.1265588581445627,0.03374902883855005
3755,Mattis Westgård, Måttis Veskor,2.75,0.1265588581445627,0.04602140296165916
3756,Helland avviser bestemt at det nye systemet fører til at enkelte elever faller utenfor., Nå er det bare å ta på seg en kjøtt.,0.25,0.1265588581445627,0.5062354325782508
3757,Legen må få igjen sin selvstendige stilling., Legg inn mufoene sinse stelling.,4.5,0.1265588581445627,0.02812419069879171
3758,"Skal disse store investeringsbehovene oppfylles, krever dette betydelige driftsomkostninger."," Skal disse store investeringsbehovene oppfylles, krever dette betydelige driftsomkostninger.",9.25,0.1265588581445627,0.013682038718331102
3759,Gå tilbake én side, Gå tilbake en sida.,3.25,0.1265588581445627,0.0389411871214039
3760,Fjern utheving, Fjern utheving.,3.25,0.1213549340609461,0.03733997971106034
3761,La sausen småkoke noen minutter og smak til med salt og pepper.\Punktum, La sausen små koke noen minutter og smak til med salt og pepper.,7.25,0.1213549340609461,0.016738611594613255
3762,Legg til dato, Legg til datum.,3.0,0.1213549340609461,0.040451644686982036
3763,"Han har stjålet penger for å spille,\Komma sier hun.\Punktum"," Han har stjålet penger for å spille, ser hun.",7.75,0.1213549340609461,0.015658701169154337
3764,Gå til niende ord i første avsnitt, Gå til nye ord i første avsnitt.,3.75,0.1213549340609461,0.03236131574958563
3765,Det er flere kriterier som må være til stede før en bygning eller et bygningsanlegg fredes.\Punktum, Det er flere kriterier som må være tilstede for en bygning eller et bygningsanlegg fredags.,8.0,0.1213549340609461,0.015169366757618263
3766,På forhånd knyttet det seg stor spenning til selve avstemningen., På forhånd knyttet det seg stor spenning til selve avstemningen.,5.75,0.1213549340609461,0.0211052059236428
3767,Bytt til Excel, Bytt til Excel.,2.75,0.1213549340609461,0.04412906693125313
3768,Jeg har for eksempel laget noen kortserier med hverdagslige opplevelser., Jeg har for eksempel laget noen kortserier med hverdagslige opplevelser.,7.0,0.1213549340609461,0.01733641915156373
3769,femtiåtte tusen seks hundre og åttien, 58.681,4.2509375,0.1213549340609461,0.028547804822100092
3770,Han håper nå å tilføre utestedet en ny tradisjon., Han håper nå å tilføre utestede en ny tradisjon.,4.2509375,0.1213549340609461,0.028547804822100092
3771,sytti tusen seks hundre og seksten, 70 616,4.2509375,0.1213549340609461,0.028547804822100092
3772,I kveld forteller han historien som satte spor i karrièren., I kveld forteller han historien som satte spor i karrieren.,5.5,0.1213549340609461,0.022064533465626566
3773,Arbeidet ble morsommere jo flere referanser jeg fikk., Arbeidet ble morsommere jo flere referanser jeg fikk.,5.5,0.1213549340609461,0.022064533465626566
3774,O P P M U N T R E R, UPPMUMTRER,6.5,0.1213549340609461,0.01866998985553017
3775,Hun understreker at ulempen med denne løsningen er at en mister den positive effekten studentutvekslingen gir.\Punktum, Hun understreker at ulempen med denne løsningen er at den mister den positive effekten studentutvekslingen gir.,10.0,0.1213549340609461,0.01213549340609461
3776,De russiske bondedraktene hennes vil nok også friste., De russiske bondedraktene hennes vil nok også friste.,6.0,0.1426212359801866,0.02377020599669777
3777,"Bak scenen hersket kaos, med kostymer og skuespillere i hver eneste krok."," Bak scenen hasket kaos, med kostymer og skuespillere i hver eneste krok.",7.5,0.1426212359801866,0.019016164797358216
3778,"Det kan tas hensyn til forhold som farlig skolevei, skolenes kapasitet og hvor elevens søsken måtte gå."," Det kan tals hensyn til forhold som farlig skolevei, skolenes kapasitet og hvor eleven sesken måtte gå.",9.5,0.1426212359801866,0.015012761682124906
3779,J U D I T H, GYDTH,3.5,0.1426212359801866,0.040748924565767605
3780,Det er ikke for sent å snu., Det er ikke for sent oss nå.,3.5,0.1426212359801866,0.040748924565767605
3781,syttien tusen og åttini, 71.089.,2.75,0.1426212359801866,0.05186226762915877
3782,Statsministeren er svært opptatt av å skape et konkurransedyktig norsk næringsliv som også investerer i utlandet.\Punktum, Statsministeren er svært opptatt av å skape et konkurranse- dyktig norsk næringsliv som også investerer i utlandet.,9.75,0.1426212359801866,0.014627819074890934
3783,"Den ene garasjen har rast sammen for flere år siden, den andre fungerer som oppbevaringsplass for gamle utrangerte ting."," Den ene garasjen har rast sammen for flere år siden, den andre fungerer som oppbevaringsplass for gamle utrangerte ting.",7.0,0.1426212359801866,0.020374462282883803
3784,Lomen, Lomen.,1.5,0.1426212359801866,0.09508082398679107
3785,Bytt til normalvisning, Bytt til normal visning.,3.25,0.1426212359801866,0.0438834572246728
3786,På grunn av geografisk avstand møtes sekstetten ofte bare én helg i måneden., På grunn av geografiske avsann møtes 613 ofte bare en helg i måneden.,6.0,0.1426212359801866,0.02377020599669777
3787,Det skal også utvikles regionale utviklingsprogrammer der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre., Det skal også utvikles regionale utviklingsprogrammer der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre.,11.75,0.1426212359801866,0.012137977530228649
3788,M I S T R O, M-E-S-T-R-U,4.0,0.1426212359801866,0.03565530899504665
3789,Mange reagerer på at det røykes der de skal raste., Mange reagerer på at de røykes der de skal raste.,5.5,0.1426212359801866,0.025931133814579385
3790,"Det er fortsatt plass til et stort antall hytter, hevder eiendomssjefen."," Det fortsatt plass til stort antall hytter, hevder eiendomschefen.",4.75,0.1426212359801866,0.030025523364249813
3791,V E I D E K K E, V-e-i-d-e k-k-e,6.75,0.1426212359801866,0.021129071997064684
3792,Gå tilbake trettifire ord," Gå tilbake, 34 ord.",3.75,0.12143791560083628,0.032383444160223006
3793,Opprett ny fil, Opprett ny fil.,2.25,0.12143791560083628,0.05397240693370501
3794,Fem utlendinger møter storparten av den norske juniorelite de kommende fem dager., Fem utlendinger møter storparten av den norske juniorelitet de kommende fem dager.,8.5,0.12143791560083628,0.014286813600098385
3795,Haslemoen, Håstlemoen,3.0,0.12143791560083628,0.04047930520027876
3796,Man vet en god del om cannabisens såkalt medisinske effekt.\Punktum," Man vet en god del om kammerbissen såkalte medisinske effekt, punkten.",8.5,0.12143791560083628,0.014286813600098385
3797,forøvrig forøvrig forøvrig," Forøvrig, forøvrige, for øvrig.",4.0,0.12143791560083628,0.03035947890020907
3798,Midtstill dette avsnittet, Mit stille etter avsnittet.,3.0,0.12143791560083628,0.04047930520027876
3799,"De spiller en avansert form for rock som krever sitt av musikerne, men her er det publikum som gir klart mest."," De spilleren er forseet for rock som krever sitt av musikerne, men her er det publikum som gir klart mest.",6.5,0.12143791560083628,0.018682756246282503
3800,hvorfor hvorfor hvorfor, Hva for?,4.2509375,0.12143791560083628,0.028567325584259066
3801,B L A F F E N, B-L-A-F-F E-N,6.5,0.12143791560083628,0.018682756246282503
3802,du du du," Du, du, du?",3.0,0.12143791560083628,0.04047930520027876
3803,åtte   tre   to   seks   femtifire   tre hundre og sytten, 83-26-54-317.,6.5,0.12143791560083628,0.018682756246282503
3804,Neste år skal satsingen også dreies mot tiltak i bomiljøet., Neste år skal satsningen også dreies mot tiltak i bomiljøet.,6.25,0.12143791560083628,0.019430066496133803
3805,Vi har ingen tro på at så mange penger vil bli satt inn i reformen., Vi har ingen tro på at så mange penger vil bli satt inn i reformen.,5.25,0.12143791560083628,0.023131031543016434
3806,syttien tusen og sekstifem, City 1065,3.25,0.12143791560083628,0.037365512492565006
3807,Han brukte flere år på å fantasere frem sin mytiske jernalderverden., Han brukte flere år på å fantasere fram sin mytiske jernalderverden.,6.25,0.12143791560083628,0.019430066496133803
3808,Ulrikke, Ulrikke,2.75,0.15866052138153464,0.05769473504783078
3809,S T O L E N E, S-T-O-L-E-N-E,6.0,0.15866052138153464,0.02644342023025577
3810,"Jeg kommer fortsatt til å hjelpe spillere ut, men vil ikke jage dem."," Jeg kommer fortsatt til å hjelpe spillere ut, men vil ikke jage dem.",4.75,0.15866052138153464,0.0334022150276915
3811,tilbake til kommenterte, Tilbake til kommentertet.,3.25,0.15866052138153464,0.04881862196354912
3812,nittiåtte tusen tre hundre og tjueni, 98.329,4.2509375,0.15866052138153464,0.03732365422487031
3813,Cleveland, Cleare Land,2.5,0.15866052138153464,0.06346420855261385
3814,E R F A R E N, E-R-F-A-R E-N,5.0,0.15866052138153464,0.031732104276306926
3815,fremtiden fremtiden fremtiden," Fremtiden, fremtiden, framtiden.",2.75,0.15866052138153464,0.05769473504783078
3816,oppdater alt, Oppdater alt.,4.2509375,0.15866052138153464,0.03732365422487031
3817,"I samtalene hun hadde med sin italienske kollega i forbindelse med seminaret, ble telekommunikasjoner blinket ut som et særlig satsingsområde for samarbeid.", I samtallene hun hadde med sin italienske kollega i forbindelse med seminaret ble telekomunikasjoner blinket ut som et særlig satsingsområde for samarbeid.,10.5,0.15866052138153464,0.015110525845860442
3818,Nå har han skapt seg en ny karrière med å fleipe med sine gamle greier og genren i det hele tatt., Nå har han skapt seg en ny karriere med å fleipe med sine gamle greier og sjanger i det hele tatt.,8.25,0.15866052138153464,0.019231578349276926
3819,Til vanlig øver orkesteret én gang i uken., Til vanlig øver orkestret én gang i uken.,5.0,0.15866052138153464,0.031732104276306926
3820,Jan Persen, J. P.,2.5,0.15866052138153464,0.06346420855261385
3821,F O R R E T T, F-U-R-R E-T-T,3.75,0.15866052138153464,0.042309472368409234
3822,Vi har ikke noe imot at fylkesmannen følger med i hva vi gjør., Vi har ikke noe imot at fylkesmannen følger med i hva vi gjør.,7.5,0.15866052138153464,0.021154736184204617
3823,Ned tretti tegn," Nei, det er tretti tann.",3.75,0.15866052138153464,0.042309472368409234
3824,Den høygravide arbeiderpartipolitikeren står for det hun gjør., Den høy gravide arbeid der partipolitikken står for det han gjør.,4.75,0.12327892822213471,0.02595345857308099
3825,en   fem   to   seks   femtiseks   to hundre og førtiåtte, 1 5 2 6 56 248,5.5,0.12327892822213471,0.022414350585842676
3826,Hun var alltid villig til å gjøre en innsats.\Punktum," Du er alltid villig til å gjøre en innsats, punkten.",4.75,0.12327892822213471,0.02595345857308099
3827,I tillegg til disse to tok fylkessykehuset i mot en pasient med armskader til poliklinisk behandling., I tillegg til disse to tok fylkesykehuset imot en pasient med armskader til polyklinisk behandling.,8.7509375,0.12327892822213471,0.014087510992066246
3828,"Et fascinerende materiale, sier den samiske kunstneren."," Vi tar se ennige materialer, siden samiske kunstner.",6.5,0.12327892822213471,0.018965988957251493
3829,"Går det an å flytte noe ut, gjør vi det."," Går det an å flytte noe ut, gjør vi det.",4.75,0.12327892822213471,0.02595345857308099
3830,Generelt er det altså tungt arbeide., Generelt er det altså tungt arbeid.,3.75,0.12327892822213471,0.03287438085923592
3831,nittiseks tusen seks hundre og syttito, 96 672,4.2509375,0.12327892822213471,0.02900040949134978
3832,og og og," Og, og, og.",3.75,0.12327892822213471,0.03287438085923592
3833,For de fleste publikummere er ballett noe vakkert og lyrisk med klassisk musikk til., For de fleste publikummere er ballett noe vakkert og lyrisk med klassisk musikk til.,7.25,0.12327892822213471,0.017003990099604786
3834,L I S E N S E N, L I S E N S E æ,6.75,0.12327892822213471,0.018263544921797735
3835,list opp grupper, List opp grupper.,2.75,0.12327892822213471,0.04482870117168535
3836,Helsevesenet har de siste årene fått mye kritikk.\Punktum, Helsevesenet har i de siste årene fått mye kritikk.,9.25,0.12327892822213471,0.013327451699690239
3837,Det betyr at den har over halve byens befolkning med seg.\Punktum, Det betyr at den har over halve byens befolkning med seg.,7.0,0.12327892822213471,0.01761127546030496
3838,"Man har ingen kontakt med publikum, og har ingen idé om hva slags situasjon de er i når de hører platen.", Man har ingen kontakt med publikum og har ingen idé om hva slags situasjon de er i når de hører platen.,7.0,0.12327892822213471,0.01761127546030496
3839,Et av kunstakademiets bidrag til utstillingen er en kasse som alle gjestene får utdelt., Et av kunstakademis bidrag til utstillingen er en kasse som alle gjestene får utdelt.,7.5,0.12327892822213471,0.01643719042961796
3840,Barn i de tre første klassene bør ikke sitte stille for lenge av gangen., Barn i de tre første klassene bør ikke sitte stille for lenge av gangen.,6.5,0.13423800829332322,0.02065200127589588
3841,Jeg tror bestemt at konsernet har videre motiver., Jeg tror bestemt at konserne har videre motiver.,5.5,0.13423800829332322,0.02440691059878604
3842,B E G R A V E L S E, B-E-G-R-A-V-E L-S-E,8.25,0.13423800829332322,0.016271273732524027
3843,"Hun liker ikke helt termen politisk teater, men understreker at kunstnerisk engasjement og idealisme alltid har preget teaterets virksomhet."," Hun liker ikke helt termen politisk teater, men understreker at kunstnerisk engasjement og idealisme har preget teaterets virksomhet.",11.25,0.13423800829332322,0.011932267403850953
3844,Fjern merking, Fjernmarking,3.25,0.13423800829332322,0.04130400255179176
3845,Det synes vanskelig å påvise forskjeller i adferd mellom dem som eier og dem som leier bolig., Det synes vanskeleg å påvise forskjeller i atferd mellom dem som eier og dem som leier bolig.,8.25,0.13423800829332322,0.016271273732524027
3846,K J E P P E R, K-Y-E-P-P E-R,6.0,0.13423800829332322,0.022373001382220536
3847,Han la fra seg brød og ost i grotten og fulgte etter., Han la å fresse brødet og ost i grottene fylte etter.,5.0,0.13423800829332322,0.026847601658664642
3848,tildelt tildelt tildelt," TILDELT, TILDELET, Tildelt",3.5,0.13423800829332322,0.0383537166552352
3849,"Man reviderer dagens lokalisering av bomsystemet, og etablerer en indre bomring.", Man reviderer dagens lokalisering av bomsystemet og etablerer en inntre bomring.,6.75,0.13423800829332322,0.019887112339751586
3850,På en brøkdel av et sekund spinner et kamera automatisk rundt og zoomer inn på en kasse der alarmen har gått., På en brøkdel av et sekund spinner et kamera automatisk rundt og zoomer inn på en kasse der alarmen har gått.,8.25,0.13423800829332322,0.016271273732524027
3851,"Jeg kommer fortsatt til å hjelpe spillere ut, men vil ikke jage dem."," Jeg kommer fortsatt til å hjelpe spillere ut, men vil ikke jage dem.",7.0,0.13423800829332322,0.0191768583276176
3852,K A A S A, Nettopp.,0.25,0.13423800829332322,0.5369520331732929
3853,Orkestret settes sammen fra år til år., Orkestret setter sammen fra år til år.,5.5,0.13423800829332322,0.02440691059878604
3854,Miland, Milan,3.0,0.13423800829332322,0.04474600276444107
3855,Ordningen må ikke barberes på noen måte.\Punktum, Ordingen må ikke barberes på noen måter og punkter.,5.5,0.13423800829332322,0.02440691059878604
3856,Juster høyremargen," Just det, i høyre morgen.",3.25,0.141743169457186,0.04361328290990339
3857,Namsrettens kjennelse faller i neste uke., Navsrettene kjenner seg falle i neste uke.,5.5,0.141743169457186,0.025771485355852
3858,Suksessen overgår selv flere av våre regionteatre., Succesen overgår selv flere av våre regionteatret.,5.5,0.141743169457186,0.025771485355852
3859,Segregert humor er ikke noe for meg., Sjegregert humor er ikke noe for meg.,3.75,0.141743169457186,0.03779817852191627
3860,"I mange tilfeller har forsinkelsene blitt permanente,\Komma de er blitt til oppholdstillatelser.\Punktum", I mange tilfeller har forsvinkelsen blitt permanente kommet. De er blitt til oppholdstillatelser.,11.5,0.141743169457186,0.012325492996277044
3861,viktigste viktigste viktigste," viktigste, viktigste",4.5,0.141743169457186,0.03149848210159689
3862,Omstillingsprosessen er kontinuerlig og presset stort.\Punktum, Omstillingsprosessen er kontinuerlig og presser stort punktum.,6.25,0.141743169457186,0.022678907113149762
3863,"Disse fremmedkulturelle er ikke innvandrere i vanlig forstand, de har flyktet for livet fra en etnisk utrenskning.", Disse fremre kulturelle er ikke innvandrere i vanlig forstand. De har flyktet for livet fra en etnisk utrensning.,8.5,0.141743169457186,0.016675666994963062
3864,"Hvis avtalen om distribusjon og salg av bøker i kongeriket faller, kan vi vente oss et helt annet bokmarked."," Hvis avtalen om distribusjon og salg av bøker i Kongerike faller, kan vi vente oss et helt annet bokmarked.",9.0,0.141743169457186,0.015749241050798446
3865,Flytt forrige avsnitt til venstre, Flytt forrige avsnitt til venstre.,4.5,0.141743169457186,0.03149848210159689
3866,Vi var fryktelig engstelige.\Punktum, Vi var fryktelig engstelige.,3.5,0.141743169457186,0.04049804841633886
3867,Studiene er endelig i gang igjen., Studiene er endelig i gang.,3.25,0.141743169457186,0.04361328290990339
3868,nærmeste mål, Nærmest en mål.,5.75,0.141743169457186,0.024650985992554088
3869,Forestillingen skal være et likeverdig møte mellom to kunstarter., Forestillingen skal være et likeverdig møte mellom to kunstarter.,6.25,0.141743169457186,0.022678907113149762
3870,se opp, Se opp!,2.75,0.141743169457186,0.051542970711704
3871,Hun ropte varsko på bibliotekenes vegne og ba om en opprustning av bibliotekene for å nå unge lesere.\Punktum, Hun ropte varsko på bibliotekenes vegne og ba om en opprustning av bibliotekenet for en å unge lesere.,6.75,0.141743169457186,0.02099898806773126
3872,H E R L I G E, H-E-R-L-I-G-E,4.75,0.12571589928120375,0.026466505111832368
3873,I videregående skole er det jo bare de spesielt interesserte som får lære noe om kunstfag.\Punktum, I videregående skole er det jo bare de spesielt interesserte som får lære noe om kunstfag.,8.25,0.12571589928120375,0.01523829082196409
3874,Kritikken mot tjenesten har vært massiv og må tas til etterretning., Kritikken mot tjenesten har vært massiv og må tas til etter retning.,6.25,0.12571589928120375,0.0201145438849926
3875,F Y L K E S K O M M U N E N S, F-I-L-K-E-S-KU-M-MU-N-E N-S,8.25,0.12571589928120375,0.01523829082196409
3876,"Temaet for dette nummer er, nasjonalisme og nasjonalitet i vid forstand.", Tema for dette nummer er Nasjonalisme og Nasjonaltet i vid forstand.,7.5,0.12571589928120375,0.0167621199041605
3877,Jeg oppfatter dette som en meningsytring.\Punktum, Jeg oppfatter dette som en meningsittring.,4.75,0.12571589928120375,0.026466505111832368
3878,Rusmiddelsekretariatet har hatt problemer med å finne et nytt sted til beboerne., Rusmiddelsekretariatet har hatt problemer med å finne et nytt sted til beboerne.,6.75,0.12571589928120375,0.018624577671289444
3879,Hildre, Hildre,2.5,0.12571589928120375,0.0502863597124815
3880,B Y G D E N, B-I-G-D-E-N,4.2509375,0.12571589928120375,0.029573687987932955
3881,Vi var fryktelig engstelige.\Punktum, Vi var fryktelig engstelige.,5.75,0.12571589928120375,0.02186363465760065
3882,Punktmarker dette, Punktmarker dette.,4.2509375,0.12571589928120375,0.029573687987932955
3883,Libak ønsker å invitere pasienter med innvandrerbakgrunn til å si sin mening om sykehuset.\Punktum, Libak ønsker å invitere pasienter med innvandrerbakgrunn til å si sin mening om sykehuset.,8.0,0.12571589928120375,0.01571448741015047
3884,Leif vil bli dypt savnet av oss alle., Leif vil bli dykt savnet av oss alle.,4.5,0.12571589928120375,0.027936866506934166
3885,Gå til femte linje i første avsnitt, Gå til femte linje i første avsnitt.,4.5,0.12571589928120375,0.027936866506934166
3886,Fjern merking, Fjernmarking,2.5,0.12571589928120375,0.0502863597124815
3887,K N U D S E N S, K-N-U-D-S-E-N S,6.0,0.12571589928120375,0.020952649880200624
3888,gå gå gå," GÅ, GÒ, GÖR",3.75,0.14169878856046125,0.037786343616123
3889,Linn Erdal, Linn Ardalt,3.25,0.14169878856046125,0.04359962724937269
3890,Fem utlendinger møter storparten av den norske juniorelite de kommende fem dager., Fem utlendinger møter storparten av den norske juniorelite de kommende fem dager.,8.0,0.14169878856046125,0.017712348570057657
3891,Tap og vinn med samme sinn., TAP og VINN med samme sin.,4.0,0.14169878856046125,0.03542469714011531
3892,Det kan synes lenge til vårlige aktiviteter i skolens uteområde når snøen laver ned., Det kan synes lenge til vårlige aktiviteter i skolens uteområde når snøen la være ned.,9.0,0.14169878856046125,0.01574430984005125
3893,Kjøkkenet er blitt et kreativt hvileværelse og en meningsfull samlingsplass for mange nordmenn., Kjøkkenet er blitt et kreativt hvileværelse og en meningsfull samlingsplass for mange nordmenn.,8.0,0.14169878856046125,0.017712348570057657
3894,Barn i de tre første klassene bør ikke sitte stille for lenge av gangen., Barn i de tre første klassene bur ikkje sitte stille for lenge av gangen.,5.5,0.14169878856046125,0.025763416101902047
3895,"Sentralt i vår forfatning er maktdelingen mellom lovgivende,\Komma utøvende og dømmende myndighet.\Punktum"," Centralt i vår forfatning er maktdelingen mellom lovgivende, utdøvende og dømmende myndighetpunkter.",7.25,0.14169878856046125,0.019544660491098105
3896,Det kom et alvor over livet fra den dagen.\Punktum, Det kom et alvor over livet fra den løgen.,5.25,0.14169878856046125,0.026990245440087858
3897,Terrie er født i fiskens tegn og er svært dyrekjær., Terrier født i fiskenstein og er svært dyretjær.,6.0,0.14169878856046125,0.023616464760076877
3898,Et av kunstakademiets bidrag til utstillingen er en kasse som alle gjestene får utdelt., Et av kunstakademiet bidrag til utstillingen er en kasse som alle gjestene får utdelt.,7.25,0.14169878856046125,0.019544660491098105
3899,to   åtte   fire   sju   sekstiseks   fem hundre og femtitre, 2 8 4 7 66 553,5.75,0.14169878856046125,0.024643267575732392
3900,Åpne Word, Åpne vørd.,2.5,0.14169878856046125,0.0566795154241845
3901,"Norske teatre setter ham stadig på repertoaret og kan regne med fulle hus på forestillingene, som gjerne holder høyt kunstnerisk nivå.", Norske teatere setter ham stadig på repertoiret og kan regne med fulle hus på forestillingene som gjerne holder høyt kunstnerisk nivå.,11.75,0.14169878856046125,0.012059471366847766
3902,Sett inn tabell, Sett inn tabell.,3.0,0.14169878856046125,0.04723292952015375
3903,"Han har med seg en haug med barn og voksne på scenen,\Komma og det er hverken pent eller sjarmerende.\Punktum"," Han har med seg en høy med barn og voksne på scen, og det er verken pent eller kjarmelig.",7.5,0.14169878856046125,0.0188931718080615
3904,For meg er det et paradoks., For meg er det et paradoks.,3.75,0.14102691976586357,0.03760717860423028
3905,Det kan spare deg for ergrelser og sutrende unger.\Punktum, Det kan spare deg fra ærgrelser og søtrene unger.,6.0,0.14102691976586357,0.023504486627643928
3906,"Etter at fem hovedvannledninger i området var skrudd igjen,\Komma fikk brannvesenet til slutt stoppet vannet.\Punktum"," Etter at fem hovedvannledninger i området var skrudd igjen, kom av, fikk brandvessene til slutt stoppet vannet punkt om.",9.75,0.14102691976586357,0.014464299463165494
3907,"Han var rett og slett en mann som sa ifra, fordi han ifølge sin samvittighet syntes han burde nettopp det."," Han var rett og slett en mann som sa ifra, for han i følge sin samvittighet syntes han burde nettopp det.",6.25,0.14102691976586357,0.02256430716253817
3908,De øvrige har hatt en stri høst og vinter., De øvrige har hatt en stri høst og vinter.,5.0,0.14102691976586357,0.028205383953172715
3909,Kort tid etter sto farkosten i full fyr., Kort tid etter stod fagkosten i full fyr.,4.2509375,0.14102691976586357,0.033175486528763024
3910,Neste år skal satsingen også dreies mot tiltak i bomiljøet., Neste år skal satsingen også dreie små tiltak i bomiljøet.,5.75,0.14102691976586357,0.02452642082884584
3911,"Sentralt i vår forfatning er maktdelingen mellom lovgivende,\Komma utøvende og dømmende myndighet.\Punktum"," Centralt i vår forfatning er maktdelingen mellom lovgivende, utøvende og dømmende myndighet.",9.5,0.14102691976586357,0.01484493892272248
3912,S U K K E T, S-U-K-K E-T,6.5,0.14102691976586357,0.02169644919474824
3913,åtte   åtte   tre   seks   nittifire   sju hundre og førtifire, 88 36 94 744,7.25,0.14102691976586357,0.01945198893322256
3914,Farg denne linjen grønn, Farg den er linngrønn.,3.25,0.14102691976586357,0.04339289838949648
