id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
4629,Senhøstes i fjor ble imidlertid tilstanden radikalt forverret., Sen höstas i fjol blev i medeltid tillstånd radikalt förvärrat.,6.0,0.14591636281693354,0.024319393802822258
4630,A V L I V E, A V L I V E,5.0,0.14591636281693354,0.02918327256338671
4631,"Duoens akustiske musikk er tilbakelent,\Komma svingende og engasjert.\Punktum"," Duons akustiska musik är tillbakalänt, kommer, svingne och engagerad, punkt om.",7.25,0.14591636281693354,0.02012639487130118
4632,Andre store båter har også septiktanker., Andra stora båtar har också septiktankar.,4.75,0.14591636281693354,0.030719234277249166
4633,"Det eneste man sitter igjen med, er tom kasse og en haug med utstyr som bare brukes manuelt som ordinære billettmaskiner og billettautomater."," Det enda man sitter igen med är tom kasse och en hög med utstyr som bara brukas manuellt, som ordinära biljettmaskiner och biljetteutomater.",9.75,0.14591636281693354,0.014965780801736774
4634,full gass, full gas,2.5,0.14591636281693354,0.05836654512677342
4635,Lagre fil, Lagrefil,3.0,0.14591636281693354,0.048638787605644516
4636,Barnevernet grep inn og tok de to små guttene.\Punktum," Barnvarnaren grep in och tog de två små guttarna, punkten.",6.5,0.14591636281693354,0.02244867120260516
4637,øverst til høyre, överst till höger,4.0,0.14591636281693354,0.036479090704233386
4638,Blant annet ble reglene for tilleggspensjon og forsørgertillegg strammet inn.\Punktum, Bland annat blir reglerna för tilläggspension och försörjartillägg stramade in.,5.75,0.14591636281693354,0.025376758750771052
4639,Kokelv, Kokälv,2.75,0.14591636281693354,0.05306049556979402
4640,"Det finnes ikke ledige stillingshjemler, ikke budsjett til å ansette flere folk."," Det finns inte lediga ställningstimmar, inte budget lånsättas till flera personer.",5.5,0.12262911576544866,0.022296202866445212
4641,O V E R S E T T E L S E R, O V E R S E T T E L S E R,7.25,0.12262911576544866,0.0169143607952343
4642,to   fire   fire   to   førtitre   ni hundre og femtisju, två fyra fyra två fyrtiotre niohundrafemtiosju,5.75,0.12262911576544866,0.02132680274181716
4643,fem   tre   tre   to   sytten   tre hundre og åttifire, fem tre tre två sjutton trehundraåttiotre,3.75,0.12262911576544866,0.032701097537452976
4644,førtisju tusen seks hundre og trettisju, fyrtiosju tusen sexhundratrettiosju,5.0,0.12262911576544866,0.02452582315308973
4645,En linje fram, en linje fram,2.25,0.12262911576544866,0.05450182922908829
4646,Han stoppet aldri sin egen faglige utvikling., Han stoppade aldrig sin egen fagliga utveckling.,4.2509375,0.12262911576544866,0.028847546162569706
4647,hils, häls,2.25,0.12262911576544866,0.05450182922908829
4648,Catharina Bøe, Katarina Bö,3.25,0.12262911576544866,0.03773203562013805
4649,åttini tusen seks hundre og fire, åttionio tusen sexhundrafyra,5.0,0.12262911576544866,0.02452582315308973
4650,Nå gjenstår to saker som kan ende med konkurs.\Punktum," Nu igen står två saker som kan hända med konkurs, punktum.",5.0,0.12262911576544866,0.02452582315308973
4651,"Han var aktiv som kunstner hele livet,\Komma ofte midt oppe i en hektisk tilværelse.\Punktum"," Han var aktiv som konstnär hela livet komma, ofta mitt uppe i en hektisk bevarelse, punktum.",7.75,0.12262911576544866,0.015823111711670796
4652,A K A D E M I K E R E, A K A D E M I K E R,7.25,0.12262911576544866,0.0169143607952343
4653,"Han hevder at økningen er som ventet, men kan ikke gi noe anslag på utviklingen fremover."," Han hävdar att ökningen är som väntat, men kan inte ge några anslag på utvecklingen framöver.",7.5,0.12262911576544866,0.016350548768726488
4654,Disse styremedlemmer utpeker selv sine respektive personlige varamenn., Dessa styremedlemmar utpekar sällsinna respektive personlige varuman.,7.25,0.12262911576544866,0.0169143607952343
4655,en   sju   en   tre   trettiseks   ni hundre og trettini, en sju en tre trettiosex niohundratrettionio,6.75,0.12262911576544866,0.018167276409696096
4656,Vanligvis består opplæringen av å reise mindre byggverk inne i en verkstedhall., Vanligtvis består upplärningen av att resa mindre byggverk inne i en verkstadshall.,7.0,0.14777904434595257,0.021111292049421797
4657,koble fra, koppla ifrån,3.0,0.14777904434595257,0.04925968144865086
4658,Torlaug Hoel, Torlaug Hol,4.0,0.14777904434595257,0.03694476108648814
4659,"Det kan tas hensyn til forhold som farlig skolevei, skolenes kapasitet og hvor elevens søsken måtte gå."," Det kan tas hänsyn till förhållanden som farlig skolväg, skolans kapacitet och var elevernas syskon måste gå.",7.5,0.14777904434595257,0.01970387257946034
4660,Av historier som i aller høyeste grad er hans egne., Av historier som i allra höjaste grad är hans egna.,5.0,0.14777904434595257,0.029555808869190514
4661,Hun er særlig opptatt av matens sosiale og kulturelle betydning.\Punktum," Hon är särskilt uppsatt av matens sociala och kulturella betydelse, punktum.",5.75,0.14777904434595257,0.02570070336451349
4662,tretten tusen sju hundre og førtien, tretton tusen sjuhundrafyrtioett,3.25,0.14777904434595257,0.045470475183370024
4663,"Åpningen av nybygget skjer i dag, med en svært særegen konsert.", Öppningen av nybygget sker i dag med en svart säregen konsert.,6.25,0.14777904434595257,0.02364464709535241
4664,H A S T I G H E T E N, H A S T I G H E T E N,6.5,0.14777904434595257,0.022735237591685012
4665,en   åtte   tre   to   tjueåtte   ett hundre og fjorten, en åtta tre två tjugoåtta etthundrafjorton,6.0,0.14777904434595257,0.02462984072432543
4666,M I N N E N E, M I N N E R N N,3.75,0.14777904434595257,0.03940774515892068
4667,Vi har ingen etikk som fremmer naturrespekten og regulerer vår utnyttelse av naturen., Vi har ingen etik som främjar naturrespekten och reglerar vår utnyttjelse av naturen.,8.7509375,0.14777904434595257,0.01688722429407736
4668,Alle byggematerialene måtte bæres fra elvebredden og opp til byggeplassen., Alla byggmaterialen måste bäras från älvbredden och upp till byggplatsen.,6.0,0.14777904434595257,0.02462984072432543
4669,Reidulf Heier, Reidulf Heyer,3.75,0.14777904434595257,0.03940774515892068
4670,"En slik gjenoppliving av gamle tanker vil neppe føre til nye tiltak av særlig betydning, men kan forsterke motstanden mot privatisering."," En sådan igenupplivning av gamla tankar vill näppan leda till nya tilltag av särskild betydelse, men kan förstärka motståndet mot privatisering.",9.25,0.14777904434595257,0.01597611290226514
4671,Som medspillere for alle har musikerne i orkestergraven de største oppgavene., Som medspelare för alla har musikerna i orkestergraven de största uppgifterna.,5.75,0.14777904434595257,0.02570070336451349
4672,Lagre endringer, lagra ändringar,2.75,0.12250147963641211,0.04454599259505895
4673,Han får etterutdannelse i feminisme og ny teknologi.\Punktum," Han får etta uttalelse i feminisma och ny teknologi, punkten.",8.25,0.12250147963641211,0.014848664198352984
4674,Dette er en vin for den store meditasjonen., Detta är en vind för den stora meditationen.,4.0,0.12250147963641211,0.03062536990910303
4675,Tannlegeassistentene har nå sluttet å bearbeide amalgam manuelt., Tandläkarassistenterna har nu slutat att bearbeta amalgam manuellt.,6.5,0.12250147963641211,0.01884638148252494
4676,rediger spilleliste, redigera spellista,3.5,0.12250147963641211,0.0350004227532606
4677,"Jo mer detaljrik kunnskap,\Komma jo bedre.\Punktum"," Ju mer detaljrik kunskap kommer, ju bättre punkter.",6.0,0.12250147963641211,0.020416913272735353
4678,M E T T E T, M E T T E T,4.0,0.12250147963641211,0.03062536990910303
4679,I alle år har jeg vært utstillingsarkitekt., I alla år har jag varit utställningsarkitekt.,5.75,0.12250147963641211,0.021304605154158628
4680,fem   to   fire   fem   sekstito   fem hundre og førtiåtte, fem två fyra fem sextiotvå femhundra och fyrtioåtta,6.5,0.12250147963641211,0.01884638148252494
4681,I dette landet er holdningen til å gjøre forretninger mye lik våre egne., I detta land är hållningen till att göra förrättningar mycket lik vår egen.,4.2509375,0.12250147963641211,0.028817520755459736
4682,Storsjøen, Storsjön,3.0,0.12250147963641211,0.04083382654547071
4683,Gradestokken holder seg godt nede på minussiden de fleste steder., Grader stockan håller sig gott nere på minussidan de fleste städer.,6.0,0.12250147963641211,0.020416913272735353
4684,"Inne i stuen var det trangt om plassen,\Komma men det hørte på en måte med.\Punktum"," Inne i stugan var det trångt om platsen, gumman, men de hörde på en måte med .",7.5,0.12250147963641211,0.01633353061818828
4685,Jeg tror han likte det han så., Jag tror han gillade det han sa.,4.2509375,0.12250147963641211,0.028817520755459736
4686,Storøyde små barn og litt mindre usikre større barn danset og spilte for den fornemme gjesten.," Storögda små barn och lite mindre, osäkra större barn dansade och spelade för den förnämliga gästen.",10.0,0.12250147963641211,0.012250147963641211
4687,Han forteller at det er noe helt spesielt med denne gruppen., Han berättade att det är något speciellt med den här gruppen.,4.5,0.12250147963641211,0.027222551030313805
4688,"Her er mye flott,\Komma spennende og vakkert.\Punktum"," Här är mycket flott, komma, spännande och vackert, punktum.",6.75,0.15532509103650227,0.023011124598000338
4689,Videre analyser av arvestoffet kan gi svar på gåten.\Punktum, Vidare analyser av arvsstoffet kan ge svar på gåtan.um.,4.75,0.15532509103650227,0.03270001916557943
4690,"I sommer ble noen av ungdommene sendt ut på tur med ett sett regntøy, en sovepose og en båt som kontinuerlig måtte øses."," I somras blev några av ungdomarna sända ut på tur med ett set regntöj, en sovbåse och en båt som kontinuerligt måste ösas.",10.25,0.15532509103650227,0.015153667418195344
4691,I går kveld avviste nemlig flertallet i byutviklingskomitéen utbyggingsplanene for området., I går kväll avvisade nämligen flertalet i byutvecklingskommittén utbyggnadsplanerna för området.,6.75,0.15532509103650227,0.023011124598000338
4692,elleve tusen fire hundre og nittiåtte, elva tusen fyrahundranittioåtta,4.0,0.15532509103650227,0.03883127275912557
4693,Hans direkte form og spissformuleringer ble verdsatt., Hans direkta form och spisformuleringar blev utsatta.,5.25,0.15532509103650227,0.029585731626000433
4694,nå nå nå, nå nå nå,3.5,0.15532509103650227,0.04437859743900065
4695,Diplomatiske observatører spekulerer på at energimangel har ført til at sinkproduksjonen er brutt sammen.\Punktum," Diplomatiska observatörer spekulerar på att energimangel är fört till att zinkproduktionen är brutt samman, punktum.",7.75,0.15532509103650227,0.020041947230516423
4696,Det synes vanskelig å påvise forskjeller i adferd mellom dem som eier og dem som leier bolig., Det synes vanskligt att påvisa skillnader i avtal mellan de som äger och de som lejer bolag.,5.75,0.15532509103650227,0.027013059310696048
4697,fire   to   en   seks   tjueseks   sju hundre og trettitre, fyra två en sex tjugosex sjuhundratrettiotre,8.0,0.15532509103650227,0.019415636379562784
4698,Det skal også utvikles regionale utviklingsprogrammer der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre., Det ska också utvecklas regionala utvecklingsprogram där föremålet är att få de olika kommunerna och företagen i regionen till att samarbeta bättre.,10.75,0.15532509103650227,0.014448845677814164
4699,"Boken er et søtladent, tidvis dårlig skrevet hastverksarbeid fra en mann som føler seg misforstått."," Boken är ett sötladent, tidvis dåligt skrivet hatt-slagsarbete för en man som förde sig missförstått.",7.75,0.15532509103650227,0.020041947230516423
4700,Bytt til Paint, bytt till paint,3.25,0.15532509103650227,0.04779233570353916
4701,Libak ønsker å invitere pasienter med innvandrerbakgrunn til å si sin mening om sykehuset.\Punktum," Libak önskar att invitera patienter med invandrarbakgrund till att säga sin mening om sjukhuset, punkten.",8.25,0.15532509103650227,0.018827283762000276
4702,V I S E P R E S I D E N T E N, V I S E P R Ä S I D E N T Å N,6.0,0.15532509103650227,0.02588751517275038
4703,radio en, Radio En,3.75,0.15532509103650227,0.041420024276400604
4704,Vertskapet har sin egen familie og sine egne juletradisjoner å ta vare på i selve høytiden.\Punktum, Värdskapet har sin egen familje och sina egna juletraditioner att ta vara på i själve högtiden.,9.0,0.1443911162787117,0.0160434573643013
4705,E R F A R E N, E R F A R E N,5.25,0.1443911162787117,0.02750306976737366
4706,Hvert program har en hovedgjest som bidrar med sine erfaringer og kunnskaper om et bestemt tema.\Punktum," Vart program har en huvudgäst som bidrar med sina erfarenheter och kunskaper om ett bestämt tema, punktum.",8.7509375,0.1443911162787117,0.016500073995353266
4707,Tilbake ett tegn, tillbaka ett tag,4.2509375,0.1443911162787117,0.03396688760507811
4708,"Fremdeles selges mange leiligheter over takst,\Komma men boligselgere kan ikke lenger forvente å få skyhøye bud.\Punktum"," Framdeles säljes mange lejligheter over takst, men boliselgare kan ikke lengre forvente og få skyhöge bud, punktum.",10.25,0.1443911162787117,0.01408693817353285
4709,Som i alle andre kroker av dataverdenen er nettverkene også en mannsverden.\Punktum," Som i alla andra krokar av datavärlden är nätverken också en mansvärlden, punktum.",7.25,0.1443911162787117,0.019916016038442994
4710,"Morgendagens museum trenger ikke de store arealer, hvor alle gjenstander er tett montert langs trettende lange ganglinjer."," Morgondagens museum tränger icke de stora arealer, vår järnstandard är tätt monterad längs trettonde långa gånglinjer.",10.0,0.1443911162787117,0.014439111627871171
4711,"Hun mener at barn allerede i fireårsalderen kan skille mellom hva som er realistisk og urealistisk, og mellom sant og usant."," Vi menar att barn redan i fyraårsåldern kan skilja mellan vad som är realistiskt och orealistiskt, och mellan sant och osant.",8.5,0.1443911162787117,0.016987190150436673
4712,Matens vei til konsumenten bør være så kort som mulig i et økologisk samfunn., Matens väg till konsumenten bör vara så kort som möjligt i ett ekologiskt sammanhang.,8.0,0.1443911162787117,0.018048889534838963
4713,Kritikken mot tjenesten har vært massiv og må tas til etterretning., Kritiken mot händelsen har varit massiv om att tas till efterrättning.,4.2509375,0.1443911162787117,0.03396688760507811
4714,Gradestokken holder seg godt nede på minussiden de fleste steder., Gradstocken håller sig gott nere på minussidan de flesta städer.,6.0,0.1443911162787117,0.024065186046451952
4715,Det har vært et satsingsområde for landenes kulturministre., Det har varit ett satsningsområde för landets kulturministrar.,6.0,0.1443911162787117,0.024065186046451952
4716,Otto Smedsrud, Otto Smedsru,2.5,0.1443911162787117,0.057756446511484684
4717,Jeg elsker hvert sekund av det jeg gjør.\Punktum," Jag älskar vart sekund av det jag gör, punktum.",5.0,0.1443911162787117,0.028878223255742342
4718,Han har det så fint i barnehaven., Han har det så fint i barnaven.,4.0,0.1443911162787117,0.03609777906967793
4719,Gå til niende ord i første avsnitt, Gå till nionde ord i första avsnitt.,4.0,0.1443911162787117,0.03609777906967793
4720,I beste forstand var han entertainer og behersket situasjonen og publikum med en scenekunstners finesser., I bästa förstånd var han entertainer och behärskad situation och publikum med en sen konstnärs finanser.,7.75,0.12238379090558738,0.015791456891043533
4721,O V E R S K R I D E, O V E R S K R I D E,7.0,0.12238379090558738,0.017483398700798198
4722,Det har blitt noe lenger tid i denne saken., Det har blitt något längre tid i denne saken.,3.25,0.12238379090558738,0.037656551047873035
4723,fem   tre   fire   en   førti   fire hundre og syttisju, fem tre fyra en fyrtio fyrahundrasjuttiosju,6.75,0.12238379090558738,0.018130931986012944
4724,Merk neste linje, märk nästa linje,2.25,0.12238379090558738,0.054392795958038836
4725,Som barn lå jeg i ukevis av gangen på sykehus på grunn av øynene mine., Som barn låg jag i utevis avgången på sjukhus på grund av ögonen mina.,6.75,0.12238379090558738,0.018130931986012944
4726,"Om et par år,\Komma kanskje.\Punktum"," Om ett par år, kanske .",4.75,0.12238379090558738,0.025765008611702604
4727,F O R L I S T E, F O R L I S T E,5.5,0.12238379090558738,0.022251598346470433
4728,Vis topptekst, viss topptext,3.0,0.12238379090558738,0.04079459696852913
4729,ta ta ta, ta ta ta,3.25,0.12238379090558738,0.037656551047873035
4730,Barna kan følge med når bamsen blir operert., Barnen kan följa med när Bamsen blir opererad.,4.75,0.12238379090558738,0.025765008611702604
4731,Det er derfor ikke likegyldig om kommunen har en egen miljøvernrådgiver., Det är därför icke likgiltigt om kommunen har en egen miljövandringsrådgivare.,6.0,0.12238379090558738,0.020397298484264564
4732,Ett avsnitt tilbake, ett avsnitt tillbaka,4.0,0.12238379090558738,0.030595947726396844
4733,Ved en fødsel får barnet en gradvis overgang til tilværelsen utenfor livmoren., Vid en födsel får barnet en gradvis övergång till tillvärldestaden utanför dimmolnen.,8.0,0.12238379090558738,0.015297973863198422
4734,Trykket er satt til et nivå som tilsvarer ti meters dybde i sjøvann., Trycka snabbt till en nivå som tillsvarar tio meter stybbd i sjövatten.,7.0,0.12238379090558738,0.017483398700798198
4735,Ett avsnitt tilbake, ett avsnitt tillbaka,2.75,0.12238379090558738,0.044503196692940866
4736,U V E S E N T L I G, U V E S E N T L I G,6.0,0.1331254340475425,0.022187572341257084
4737,ba ba ba, Ba ba ba,2.5,0.1331254340475425,0.053250173619017
4738,åtti tusen ni hundre og nitten, åttio tusen niohundranitton,3.75,0.1331254340475425,0.035500115746011335
4739,Birte, Birte,3.25,0.1331254340475425,0.04096167201462846
4740,Farg denne linjen grønn, färg den är linjen grön,4.2509375,0.1331254340475425,0.03131672343983945
4741,Et annet emne er estetisk vurdering., Ett annat ämne är estetisk värdering.,4.75,0.1331254340475425,0.028026407167903687
4742,Jeg er tross alt såpass positiv til den norske legestand at jeg ikke tror de helt vil motsette seg et slikt tilbud.\Punktum," Jeg er trots alt så pass positiv till norske legestan, att jeg ikke tror det helt motsetter sig ett slikt tilbud, punktum.",9.75,0.1331254340475425,0.013653890671542821
4743,nittito tusen fire hundre og åttito, nittiotvå tusen fyrahundraåttiotvå,5.0,0.1331254340475425,0.0266250868095085
4744,E K S A K T, E K S A K T,4.5,0.1331254340475425,0.02958342978834278
4745,Flytt til niende ord i avsnitt åttien, Flytt till nionde året i avsnitt åttioett.,6.75,0.1331254340475425,0.019722286525561853
4746,M A N G E L F U L L E, M A N G E L F U L L E,6.25,0.1331254340475425,0.021300069447606804
4747,millioner millioner millioner," miljoner, miljonor, miljoner",2.5,0.1331254340475425,0.053250173619017
4748,Han la fra seg brød og ost i grotten og fulgte etter., Handlar frasa i bröd och ost i grottan och fullt äter.,5.0,0.1331254340475425,0.0266250868095085
4749,minsk vindu, Minskvindö,3.75,0.1331254340475425,0.035500115746011335
4750,Syv av ti har vært innblandet i voldsepisoder det siste halve året., Sju av tio har varit inblandade i våldsepisoder det sista halvåret.,5.0,0.1331254340475425,0.0266250868095085
4751,Silda, Cilla,2.5,0.1331254340475425,0.053250173619017
4752,sekstien tusen ett hundre og femtiseks, sextioett tusen etthundrafemtiosex,4.75,0.1318419315502979,0.027756196115852186
4753,de de de, D D D,3.25,0.1318419315502979,0.040566748169322424
4754,åttiåtte tusen fem hundre og tjueen, åttioåtta tusen femhundratjugoett,4.0,0.1318419315502979,0.03296048288757447
4755,F O R S K N I N G S P R O S J E K T, F O R S K N I N G S P R O S J E K T,8.7509375,0.1318419315502979,0.015066035101987405
4756,P Y O N G Y A N G, P Y O N G Y A N G,5.75,0.1318419315502979,0.02292903157396485
4757,Her ble det konkludert med at staten måtte ta ansvar for å gjøre mest mulig for å finne omkomne og vrak., Här blev det konkluderat med att staten måtte ta ansvar för att göra mest möjligt för att finna omkommande och vrak.,8.7509375,0.1318419315502979,0.015066035101987405
4758,"Han er en tuslete hverdagsmann, bare iført prestedrakt denne gang."," Han är en törstig vardagsman, bara iförd prästdrag denna gång.",4.75,0.1318419315502979,0.027756196115852186
4759,H A L F D A N, H A L F D A N,3.75,0.1318419315502979,0.03515784841341277
4760,Fem utlendinger møter storparten av den norske juniorelite de kommende fem dager., Fem utlänningar möter storparten av den norska junioreliten de kommande fem dagarna.,6.25,0.1318419315502979,0.021094709048047663
4761,Uheldige bivirkninger vil kunne få store konsekvenser., Oheldiga biverkningar vill kunna få stora konsekvenser.,6.5,0.1318419315502979,0.020283374084661212
4762,D Y N A S T I E T, D E N A S T I E T,4.5,0.1318419315502979,0.02929820701117731
4763,Åpne Excel, öppna excel,2.75,0.1318419315502979,0.047942520563744685
4764,seg seg seg, säg säg säg,3.5,0.1318419315502979,0.03766912330008511
4765,F R I T I D S H J E M, F R I T I D S H J E M,8.5,0.1318419315502979,0.015510815476505634
4766,jo jo jo, jo jo jo,3.25,0.1318419315502979,0.040566748169322424
4767,Ramfjordbotn, Ramfjordbotten,2.0,0.1318419315502979,0.06592096577514894
4768,"Hun er fremdeles smittebærer, og nylig ble det bestemt at hjelpepleierens leilighet med alt innbo skulle desinfiseres.", Hon är framdeles smittbärare och nyligen blev det bestämt att hjälpplejarens lägenhet med allt inbo skulle desinficeras.,10.0,0.14053503808099777,0.014053503808099777
4769,fem   to   åtte   en   åttiseks   ni hundre og åttiseks, fem två åttioett åttiosex niohundraåttiosex,5.25,0.14053503808099777,0.026768578682094812
4770,Sammenstøtene er de verste under den tre uker lange streiken., Sammanstötarna är de värsta under den tre veckor långa strejken.,6.0,0.14053503808099777,0.02342250634683296
4771,"Du utvikler produktet, og ordner finansiering.", Du utvecklar produkten och ordnar finansiering.,4.2509375,0.14053503808099777,0.03305977518629662
4772,Alle hennes nærmeste rådgivere har sagt opp., Alla hennes närmaste rådgivare har sagt upp.,5.0,0.14053503808099777,0.028107007616199553
4773,landingsutstyr ned, landningsutstyr ned,4.0,0.14053503808099777,0.03513375952024944
4774,Muligens er det plass til to til.\Punktum, Möjligen så är det plats till två till. Punkten.,5.25,0.14053503808099777,0.026768578682094812
4775,S A M M E N B R U D D E T, S A M M E N B R U D D E T,6.25,0.14053503808099777,0.02248560609295964
4776,Bjerka, Bjärka,3.75,0.14053503808099777,0.03747601015493274
4777,nittifire tusen fire hundre og sekstitre, nittiofyra tusen fyrahundrasextiotre,4.5,0.14053503808099777,0.031230008462443948
4778,R E D E G J O R D E, R E D E G J O R D E,7.0,0.14053503808099777,0.02007643401157111
4779,vikarierende vikarierende vikarierende," vikarierande, vikarierande, vikarierande",5.0,0.14053503808099777,0.028107007616199553
4780,Diplomatiske observatører spekulerer på at energimangel har ført til at sinkproduksjonen er brutt sammen.\Punktum, Diplomatiska observatörer spekulerar på att energimångad har fört till att zinkproduktionen har brutits samman. Punktum.,10.0,0.14053503808099777,0.014053503808099777
4781,S U B S I D I E R T E, S U B S I D I E R T E,8.5,0.14053503808099777,0.01653353389188209
4782,Hun hadde laget et ildsted mellom tre steiner., Hon hade lagat ett eldställe mellan tre stenar.,5.25,0.14053503808099777,0.026768578682094812
4783,sekstisju tusen fem hundre og førtini, sextiosju tusen femhundra och fyrtionio,4.5,0.14053503808099777,0.031230008462443948
4784,Kartongarbeidernes fane var drapert med sørgeflor.\Punktum," Kartongarbetarnas fana var draperad med sorgeflor, punktum.",5.5,0.14022356027271599,0.025495192776857453
4785,Barbara Horne, Barbara Horne,2.25,0.14022356027271599,0.06232158234342933
4786,To ganger er det nesten blitt brann., Två gånger är det nästan blivit brand.,5.0,0.14022356027271599,0.028044712054543196
4787,Det skal også utvikles regionale utviklingsprogrammer der formålet er å få de forskjellige kommuner og bedrifter i regionene til å samarbeide bedre., Det ska också utvecklas regionala utvecklingsprogram där föremålen är att få de olika kommunerna och företagen i regionen till att samarbeta bättre.,11.25,0.14022356027271599,0.012464316468685866
4788,Vis topptekst, vis topptext,4.0,0.14022356027271599,0.035055890068178996
4789,Tilbake ett tegn, tillbaka ett tag,2.75,0.14022356027271599,0.050990385553714906
4790,enn enn enn, N N N,3.0,0.14022356027271599,0.046741186757571995
4791,Sko som har ligget oppbevart over tid hjemme eller i butikk er ofte blitt tørre og trenger stell før vårparaden.\Punktum, Skor som har legat uppbart över tid hemma eller i butiker ofta blir torra och tränga ställ före vårparaden.,7.0,0.14022356027271599,0.02003193718181657
4792,"Jeg håper å bruke både journalister på huset, og andre til å dekke sportsstoffet.", Jag hoppar och brukar både journalister på huset och andra till däckets bordssoffa.,6.25,0.14022356027271599,0.022435769643634557
4793,Eldre og barn har jo også behov for et kulturhus., Äldre och barn har ju också behov för ett kulturhus.,4.2509375,0.14022356027271599,0.03298650245333317
4794,Noen spekulerer nå i at det vil komme et bud på sementselskapet., Någon spekulerar nu i att det vill komma ett bud på cementsällskapet.,6.25,0.14022356027271599,0.022435769643634557
4795,"Jo mer detaljrik kunnskap,\Komma jo bedre.\Punktum"," Ju mer detaljer i kunskap, ju bättre.",6.5,0.14022356027271599,0.02157285542657169
4796,Det hele ble bare så flott., det här blir bara så flott,2.75,0.14022356027271599,0.050990385553714906
4797,"Går det an å flytte noe ut, gjør vi det.", Går an att flytta några utgivare.,3.75,0.14022356027271599,0.0373929494060576
4798,vi vi vi, vi vi vi,2.75,0.14022356027271599,0.050990385553714906
4799,De hadde fulgt selve rettssaken på tilhørerplass og mente at bevisførselen skurret., De hade fullt själva rättssaken på tillhörig plats och menade att bevisförseln skurrat.,7.0,0.14022356027271599,0.02003193718181657
4800,Jeg har tid til å leke litt med tanken.\Punktum, Jag har tid till att leka lite med tanken. Punktum.,5.25,0.12006685993401334,0.022869878082669208
4801,"Han var aktiv som kunstner hele livet,\Komma ofte midt oppe i en hektisk tilværelse.\Punktum"," Han var aktiv som konstnär hela livet, kommer ofta mitt upp i en hektisk tillvaro, på utom.",6.75,0.12006685993401334,0.01778768295318716
4802,K V A L I T A T I V T, K V A L I T A T I V T,4.5,0.12006685993401334,0.02668152442978074
4803,Hva mener man der om at pengene skal tas fra deres budsjett?\Spørsmålstegn," Vad menar man där om att pengarna ska tas från deras budget, spörsmålstvång.",7.5,0.12006685993401334,0.016008914657868446
4804,Hotell i nærområdet bør bestilles i svært god tid., Hotell i närområdet bör beställas i svart god tid.,5.0,0.12006685993401334,0.024013371986802666
4805,"Steker du kjøttet for lenge, blir det seigt.", Steker du köttet för länge blir det sajt.,5.25,0.12006685993401334,0.022869878082669208
4806,F E R G E N E, F E R G E N E,4.5,0.12006685993401334,0.02668152442978074
4807,Møtet med det nye går best når vi har en trygg forankring i oss selv., Mötet med det nya går bäst när vi har en trygg förankring i oss själva.,5.5,0.12006685993401334,0.021830338169820607
4808,fire   fire   seks   sju   tjue   fem hundre og tjuetre, fyra fyra sex sju tjugo femhundratjugotre,7.5,0.12006685993401334,0.016008914657868446
4809,Marker dette, markera detta,3.5,0.12006685993401334,0.03430481712400381
4810,nittifire tusen fire hundre og tjuetre, nittiofyra tusen fyrahundra och tjugotre,5.0,0.12006685993401334,0.024013371986802666
4811,Gjestene får ikke bare torsk servert på bordet., Gästen får icke bara torsk serverat på bordet.,5.5,0.12006685993401334,0.021830338169820607
4812,God mat er en vesentlig del av livet., God mat är en väsentlig del av livet.,5.75,0.12006685993401334,0.02088119303200232
4813,to   seks   to   tre   åttisju   fem hundre og tjueåtte, två sex två tre åttiosju femhundratjugoåtta,6.25,0.12006685993401334,0.019210697589442133
4814,Hansine, Hansine,2.5,0.12006685993401334,0.04802674397360533
4815,åttito tusen tre hundre og åttifire, åttiotvå tusen trehundra och åttiofyra,4.5,0.12006685993401334,0.02668152442978074
4816,Mange reagerer på at det røykes der de skal raste., Många reagerar på att det röjkas där de ska rösta.,5.25,0.12974076848477126,0.02471252733043262
4817,konverter til tabell, konverter till tabben,4.2509375,0.12974076848477126,0.03052050717865677
4818,I sommervarmen er det godt å sitt ute i skyggen med en pils., I sommarvärmen är det gott att sitta ute i skyggen med en pils.,5.75,0.12974076848477126,0.022563611910395
4819,De er så vidt synlige gjennom skitne vinduer.\Punktum," De är så vitt synliga genom sjättene vändor, punkten.",4.5,0.12974076848477126,0.028831281885504725
4820,S T A B I L I S E R I N G, S T A B I L I S E R I N G,10.0,0.12974076848477126,0.012974076848477126
4821,Seks skoler er foreslått gjenåpnet og flere skolegårder skal rehabiliteres., Sex skolor är föreslått igenöppnade och flera skolgårdar skall rehabiliteras.,6.25,0.12974076848477126,0.0207585229575634
4822,Hittil har kasinoene måttet holde stengt under anløp i norske havner., Hittills har kasinona måst hållas stängda under anlöp i norska hamnar.,6.25,0.12974076848477126,0.0207585229575634
4823,seks   en   seks   fire   tjuefire   sju hundre og trettitre, sex en sex fyra tjugofyra sjuhundratrettiotre,5.25,0.12974076848477126,0.02471252733043262
4824,Han sa figurene var veldig gjennomførte og detaljerte., Han sa figurerna var väldigt genomförda och detaljerade.,5.0,0.12974076848477126,0.025948153696954253
4825,Man kan ikke hypnotiseres til handlinger som strider mot vedkommendes personlighet., Man kan inte hypnotiseras till handlingar som strider mot vederbörandes personlighet.,6.75,0.12974076848477126,0.019220854590336484
